sample_idx,sample_type,tied_best_scores,first_margin
106,1,392,0.9900000095367432
107,3,1,6.593173020519316e-05
108,2,8,0.0001999531959882006
109,1,315,0.9900000095367432
110,1,57,0.0002998921845573932
111,1,1,0.05188314616680145
112,3,1,3.332781852805056e-05
113,2,1,0.08244680613279343
114,2,2,0.045454543083906174
115,1,351,0.0011320586781948805
116,1,22,0.0002081895072478801
117,3,1,0.1703210324048996
118,2,1,0.1319427192211151
119,3,1,0.035881396383047104
120,1,380,0.0027921602595597506
121,2,1,0.08730343729257584
122,1,1,0.26161232590675354
123,2,1,0.06547331064939499
124,1,367,0.0015974147245287895
125,2,5,0.00013998277427162975
126,2,2,0.04020216315984726
127,1,133,0.0002998921845573932
128,1,1,0.23714502155780792
129,1,2,0.00017490262689534575
130,1,1,0.11557510495185852
131,1,356,0.9900000095367432
132,2,1,0.06039809435606003
133,2,1,0.0036375035997480154
134,2,1,0.1875
135,1,343,0.000899250793736428
136,1,383,0.0011725459480658174
137,2,1,0.07183677703142166
138,1,158,0.0003748090239241719
139,3,2,0.018601341173052788
140,2,1,0.06491108983755112
141,1,205,0.0004498038615565747
142,1,320,0.9900000095367432
143,1,40,0.00022936468303669244
144,1,358,0.9900000095367432
145,2,1,0.03921802341938019
146,2,1,0.13939392566680908
147,2,39,0.00023329793475568295
148,1,287,0.00124848703853786
149,1,168,0.0004664593143388629
150,3,1,0.011684160679578781
151,3,1,0.05071311816573143
152,3,1,0.00013328470231499523
153,1,48,0.00021866618772037327
154,2,6,0.0001999531959882006
155,3,5,0.00013733617379330099
156,1,3,0.00011286106746410951
157,1,240,0.0004498038615565747
158,1,3,0.048870764672756195
159,1,366,0.9900000095367432
160,1,344,0.0006995145813561976
161,3,1,0.29000189900398254
162,1,29,0.0002499351103324443
163,2,2,0.0034676010254770517
164,1,406,0.9900000095367432
165,1,397,0.9900000095367432
166,3,6,0.0001999531959882006
167,1,1,0.035377345979213715
168,1,1,0.2173469364643097
169,1,247,0.0006995145813561976
170,2,1,0.0666666105389595
171,1,318,0.9900000095367432
172,2,2,0.13193072378635406
173,1,3,9.99469993985258e-05
174,1,80,0.00036654973519034684
175,1,319,0.9900000095367432
176,2,1,0.08593745529651642
177,2,1,0.10642486810684204
178,1,205,0.0004997135256417096
179,2,3,0.00011662895849440247
180,1,53,0.00026656873524188995
181,2,2,0.04768252372741699
182,1,9,0.00014998004189692438
183,1,1,0.3658536672592163
184,2,1,0.10751104354858398
185,3,1,0.10615728050470352
186,3,1,0.1714782863855362
187,1,1,6.150087574496865e-05
188,2,1,0.07894735783338547
189,3,1,0.0007808029185980558
190,1,1,0.30000001192092896
191,1,105,0.0003998656466137618
192,1,1,0.056569360196590424
193,1,175,0.0003998656466137618
194,3,1,0.009925919584929943
195,2,1,0.13856716454029083
196,1,42,0.0002749251143541187
197,1,215,0.9900000095367432
198,1,29,0.0002998921845573932
199,1,20,0.0002599544241093099
200,2,1,0.27514490485191345
201,1,10,0.0002998921845573932
202,1,1,0.00013328470231499523
203,3,1,0.023516826331615448
204,1,40,0.000242800175328739
205,1,137,0.0003998656466137618
206,1,201,0.0005996256368234754
207,2,142,0.00037130131386220455
208,1,63,0.0002998921845573932
209,1,57,0.00021994627604726702
210,2,1,0.128480926156044
211,1,371,0.9900000095367432
212,2,1,0.19559228420257568
213,3,1,0.001516415853984654
214,1,1,0.022929446771740913
215,3,1,0.18796996772289276
216,1,1,0.28653785586357117
217,1,149,0.0004997135256417096
218,3,5,0.0312742218375206
219,2,1,0.029363252222537994
220,1,18,0.0002499351103324443
221,2,1,0.16871124505996704
222,1,1,0.06210530549287796
223,2,1,0.041454121470451355
224,1,327,0.9900000095367432
225,1,16,6.667328125331551e-05
226,1,1,0.1277785450220108
227,1,333,0.9900000095367432
228,2,1,0.1749751716852188
229,2,5,8.57211634865962e-05
230,2,1,0.05266642943024635
231,2,1,0.06886523962020874
232,1,1,0.09232531487941742
233,2,1,0.15358604490756989
234,2,1,0.12453131377696991
235,2,3,0.12896905839443207
236,1,1,0.05508925020694733
237,3,1,0.04545459523797035
238,1,291,0.0017468988662585616
239,1,10,0.00014998004189692438
240,3,1,0.05552271381020546
241,1,39,0.00023329793475568295
242,2,1,0.0818885862827301
243,2,1,0.08047408610582352
244,1,17,0.00021994627604726702
245,2,1,0.015332087874412537
246,1,257,0.000998986535705626
247,2,58,0.00023329793475568295
248,1,310,0.0005996256368234754
249,2,3,0.0001999531959882006
250,1,279,0.9900000095367432
251,1,339,0.9900000095367432
252,1,1,0.11538465321063995
253,1,1,0.16081543266773224
254,3,1,0.10705356299877167
255,3,18,0.0001999531959882006
256,2,2,0.04801139608025551
257,2,2,0.13548961281776428
258,3,1,0.004949379712343216
259,1,143,0.00048545244499109685
260,1,284,0.0010655230144038796
261,1,195,0.00039160720189101994
262,1,73,0.0002998921845573932
263,2,1,0.04299949109554291
264,1,1,0.16321708261966705
265,2,1,0.3708049952983856
266,2,3,0.002737259492278099
267,2,1,0.06073567271232605
268,3,1,0.04705878719687462
269,2,1,0.03313051536679268
270,1,403,0.0023943008854985237
271,3,1,0.054591353982686996
272,2,6,0.0001999531959882006
273,1,46,0.9900000095367432
274,1,1,0.17791390419006348
275,1,1,0.15645934641361237
276,1,313,0.9900000095367432
277,2,2,4.072584488312714e-05
278,3,1,0.0001416575541952625
279,2,4,0.00017646233027335256
280,1,1,4.438509131432511e-05
281,1,229,0.00035540887620300055
282,1,167,0.000439771160017699
283,3,2,0.00011518023529788479
284,3,1,0.02453269250690937
285,1,1,2.8602598831639625e-05
286,2,1,0.027773171663284302
287,2,17,0.00022492771677207202
288,1,289,0.9900000095367432
289,1,288,0.9900000095367432
290,1,1,0.15240180492401123
291,2,1,0.10009078681468964
292,3,1,0.025950860232114792
293,2,12,0.00017304376524407417
294,3,1,9.492199023952708e-05
295,1,208,0.9900000095367432
296,1,37,0.0002998921845573932
297,1,59,0.0002887843002099544
298,1,43,0.00029490681481547654
299,1,368,0.0005996256368234754
300,1,134,0.0003998656466137618
301,2,31,0.00022492771677207202
302,3,1,0.0001230333000421524
303,1,1,0.027910927310585976
304,3,1,0.0060507021844387054
305,3,1,0.027941158041357994
306,2,1,0.4586371183395386
307,2,8,3.337748785270378e-05
308,1,1,0.22085343301296234
309,1,88,0.0002998921845573932
310,2,100,0.00034986529499292374
311,2,2,0.00013328470231499523
312,1,290,0.0010987883433699608
313,3,1,0.04915071278810501
314,2,1,1.780160346243065e-05
315,1,16,0.00017995457164943218
316,3,1,0.055555567145347595
317,1,2,0.1249999850988388
318,1,281,0.9900000095367432
319,1,18,6.667328125331551e-05
320,2,6,0.00018747478316072375
321,1,230,0.0007993301842361689
322,1,284,0.9900000095367432
323,1,37,0.0002789320715237409
324,3,1,0.03678932040929794
325,1,441,0.0023943008854985237
326,1,2,0.00010000658949138597
327,2,1,0.07700823247432709
328,1,27,0.0002998921845573932
329,1,3,0.00014998004189692438
330,1,1,0.12499996274709702
331,1,1,0.0196648258715868
332,1,23,0.0001999531959882006
333,2,1,0.13672761619091034
334,3,1,0.05395948514342308
335,2,1,0.028205091133713722
336,1,219,0.0005996256368234754
337,1,453,0.005667709279805422
338,1,74,0.0002570314391050488
339,1,302,0.0018963934853672981
340,3,1,0.07734242081642151
341,1,341,0.9900000095367432
342,3,1,0.10175439715385437
343,1,4,0.00019999318465124816
344,1,279,0.0008118390687741339
345,1,208,0.0005663122283294797
346,1,1,0.08129537105560303
347,1,256,0.9900000095367432
348,1,1,0.22075535356998444
349,1,91,0.00029991508927196264
350,3,1,0.030302947387099266
351,3,1,0.14394409954547882
352,1,66,0.00019999318465124816
353,1,189,0.0005996256368234754
354,1,7,0.00021045941684860736
355,1,288,0.0011652769753709435
356,2,1,0.32566022872924805
357,2,1,0.015548871830105782
358,2,1,0.08042693883180618
359,1,1,0.08867929130792618
360,3,1,0.024083375930786133
361,1,1,0.003891435917466879
362,1,357,0.0014977500541135669
363,1,337,0.9900000095367432
364,3,2,0.05555551126599312
365,2,1,0.021834203973412514
366,1,244,0.9900000095367432
367,2,3,0.006535942200571299
368,3,1,0.10989204794168472
369,1,81,0.00028119870694354177
370,1,263,0.0004997135256417096
371,2,1,0.03703698515892029
372,1,276,0.9900000095367432
373,1,191,0.00019999318465124816
374,2,3,0.2500000298023224
375,3,1,0.006818210706114769
376,1,312,0.9900000095367432
377,1,306,0.0007494747987948358
378,1,241,0.0005996256368234754
379,3,1,0.04840053617954254
380,1,393,0.9900000095367432
381,1,350,0.0014617114793509245
382,2,4,0.00011243896733503789
383,1,50,0.0002749251143541187
384,2,1,0.05010341852903366
385,3,1,0.05239693075418472
386,1,20,4.994619666831568e-05
387,2,1,0.1922730952501297
388,1,1,0.044117629528045654
389,1,4,8.694906864548102e-05
390,3,2,8.056542719714344e-05
391,2,1,0.1666417121887207
392,1,1,0.11317746341228485
393,2,1,0.010209248401224613
394,1,288,0.0004930951981805265
395,1,2,0.0001199789039674215
396,1,240,0.0005496606463566422
397,1,46,0.0001999531959882006
398,1,60,0.0002998921845573932
399,1,3,7.496212492696941e-05
400,3,1,0.0031699759420007467
401,1,165,0.000305398105410859
402,1,152,0.00028452835977077484
403,2,1,0.12860403954982758
404,2,8,0.00013075563765596598
405,3,1,7.496212492696941e-05
406,1,1,0.140625
407,1,241,0.0004997135256417096
408,2,8,0.00011431885650381446
409,1,1,0.08501873165369034
410,3,1,0.05345606431365013
411,3,1,0.07685882598161697
412,1,1,0.06289631128311157
413,1,185,0.0004185692814644426
414,3,6,0.00017490262689534575
415,1,41,0.0002998921845573932
416,1,82,0.0002998921845573932
417,1,1,0.014891592785716057
418,3,6,0.0001904460514197126
419,1,8,0.00011431885650381446
420,1,376,0.9900000095367432
421,1,38,0.0002998921845573932
422,1,1,0.1599474847316742
423,1,1,0.00030798334046266973
424,1,339,0.9900000095367432
425,3,1,0.1204327642917633
426,2,3,7.496212492696941e-05
427,1,253,0.0006566997617483139
428,1,3,9.99469993985258e-05
429,3,1,0.030672045424580574
430,1,299,0.0006595018203370273
431,1,368,0.9900000095367432
432,2,3,9.99469993985258e-05
433,2,1,0.03281581401824951
434,1,1,0.08641784638166428
435,2,1,0.0001499445497756824
436,1,1,0.15665829181671143
437,1,15,0.00014998004189692438
438,1,253,0.00032488509896211326
439,3,1,0.1265822798013687
440,2,2,4.799421731149778e-05
441,2,1,0.026984335854649544
442,2,1,0.2906108796596527
443,2,38,0.0002771969302557409
444,3,1,0.17251373827457428
445,2,4,0.018462233245372772
446,1,191,0.0003599078336264938
447,1,351,0.9900000095367432
448,1,209,0.9900000095367432
449,1,1,0.07048162072896957
450,1,11,0.00014998004189692438
451,1,121,0.0003998656466137618
452,2,1,0.07407408207654953
453,3,1,0.05157720297574997
454,1,163,0.00028119870694354177
455,1,280,0.9900000095367432
456,2,1,0.36887606978416443
457,2,1,0.004040377214550972
458,1,3,0.00014998004189692438
459,3,1,0.008387698791921139
460,2,4,0.00018566822109278291
461,2,1,0.02242038957774639
462,1,246,0.0009324538405053318
463,1,5,0.015871508046984673
464,1,267,0.0007993301842361689
465,1,215,0.0004997135256417096
466,2,1,0.12183360755443573
467,1,182,0.0005996256368234754
468,1,39,0.00025156675837934017
469,3,1,0.013461558148264885
470,2,1,0.015988456085324287
471,1,340,0.001796774915419519
472,2,1,0.005100329872220755
473,3,1,0.00017490262689534575
474,1,34,0.0002613430260680616
475,2,1,0.18709681928157806
476,1,4,9.99469993985258e-05
477,1,158,0.0004247648175805807
478,2,1,0.14175821840763092
479,2,1,0.05442170426249504
480,3,1,0.08571420609951019
481,2,1,0.1145714670419693
482,1,1,0.05993357673287392
483,2,7,0.010994038544595242
484,1,153,0.00036462186835706234
485,1,182,0.00039036627276800573
486,2,1,0.0026483023539185524
487,1,344,0.0007993301842361689
488,1,96,0.0002776328183244914
489,2,1,0.2083963304758072
490,1,1,0.10957976430654526
491,1,2,0.004861148074269295
492,1,243,0.0004498038615565747
493,2,9,0.04055091366171837
494,2,26,0.00026656873524188995
495,1,76,0.00027860020054504275
496,2,1,0.11662382632493973
497,1,255,0.0006037332932464778
498,1,231,0.0004295248363632709
499,1,1,0.01732407696545124
500,3,1,0.06954485177993774
501,3,1,0.00018470680515747517
502,1,190,0.00042936272802762687
503,1,288,0.9900000095367432
504,2,1,0.1079326942563057
505,1,1,0.001372399041429162
506,2,1,0.14526066184043884
507,3,1,0.04697030782699585
508,3,1,0.036853864789009094
509,1,1,0.07499999552965164
510,1,39,0.0002998921845573932
511,1,3,0.3332666754722595
512,3,1,0.09134668856859207
513,1,56,6.667328125331551e-05
514,1,189,0.0003599078336264938
515,1,174,0.00019999318465124816
516,1,145,0.00019999318465124816
517,3,1,0.1562921404838562
518,1,217,0.9900000095367432
519,1,166,0.00019999318465124816
520,1,175,0.9900000095367432
521,3,1,0.03133897855877876
522,1,255,0.000899250793736428
523,1,330,0.9900000095367432
524,2,102,0.00019999318465124816
525,3,1,0.0842960774898529
526,1,13,0.0001999531959882006
527,3,1,0.11306233704090118
528,1,1,0.13855686783790588
529,2,25,0.0001999531959882006
530,1,307,0.9900000095367432
531,1,1,0.16662508249282837
532,2,3,0.00014998004189692438
533,2,1,0.06249995529651642
534,1,2,0.025347528979182243
535,2,1,0.02173912525177002
536,2,1,0.022159116342663765
537,2,1,0.02150537446141243
538,3,1,0.024584900587797165
539,1,275,0.0005426121642813087
540,2,2,0.05896224454045296
541,2,2,0.12962017953395844
542,1,139,0.0003332326887175441
543,3,1,0.030599139630794525
544,1,1,0.16813841462135315
545,1,2,0.13524937629699707
546,1,170,0.00034986529499292374
547,3,9,0.00017755488806869835
548,1,21,0.00016998917271848768
549,3,1,0.13674035668373108
550,1,153,0.0004997135256417096
551,1,46,0.0002998921845573932
552,2,1,0.013711824081838131
553,2,113,0.00027987302746623755
554,1,170,0.00028145138639956713
555,1,4,0.00014544176519848406
556,2,1,0.013936745002865791
557,3,3,0.02777777798473835
558,2,19,0.00016874304856173694
559,2,1,0.0476190485060215
560,2,1,0.023182863369584084
561,1,380,0.9900000095367432
562,3,1,0.0021334413904696703
563,1,381,0.0027921602595597506
564,1,179,0.00019999318465124816
565,1,3,0.06944442540407181
566,1,245,0.0005396314081735909
567,2,48,0.00010000658949138597
568,1,98,0.00019999318465124816
569,2,1,0.025245562195777893
570,2,1,0.11823143064975739
571,1,353,0.9900000095367432
572,1,334,0.0020955814979970455
573,1,200,0.00019999318465124816
574,2,1,0.08275474607944489
575,3,1,0.07270553708076477
576,3,1,0.035626478493213654
577,1,56,0.0002499975962564349
578,2,4,0.0001636188244447112
579,1,242,0.9900000095367432
580,2,1,0.017522960901260376
581,1,27,0.00014998004189692438
582,1,30,0.0002749251143541187
583,1,1,0.1625000238418579
584,1,163,0.0003998656466137618
585,1,1,0.01256893202662468
586,1,228,0.0005996256368234754
587,1,1,0.10522563755512238
588,1,223,0.0005330650019459426
589,2,1,0.06135488301515579
590,2,28,0.0002161026350222528
591,3,2,0.030025068670511246
592,1,44,0.0002998921845573932
593,1,2,0.0314997136592865
594,3,1,0.0998217761516571
595,1,1,0.13466355204582214
596,1,150,0.00024073137319646776
597,2,1,0.1141950860619545
598,3,1,0.0276036374270916
599,1,1,0.5386490225791931
600,2,1,0.14669325947761536
601,3,1,9.992712875828147e-05
602,1,375,0.0027921602595597506
603,3,1,0.00012502993922680616
604,1,35,0.00022854379494674504
605,1,1,0.14065122604370117
606,2,1,0.30484330654144287
607,3,1,5.455152859212831e-05
608,3,1,0.07786890864372253
609,1,38,0.0002998921845573932
610,1,251,0.9900000095367432
611,1,3,0.0001636455999687314
612,3,3,2.6121701012016274e-05
613,3,1,0.10555553436279297
614,3,1,0.03185074031352997
615,1,119,0.0003332326887175441
616,3,1,0.06854836642742157
617,1,229,0.9900000095367432
618,2,25,0.00026656873524188995
619,3,1,0.02933337353169918
620,2,1,0.012765934690833092
621,2,2,4.806287688552402e-05
622,1,2,0.06673458963632584
623,3,59,0.00019999318465124816
624,2,1,7.91892598499544e-05
625,1,310,0.0006995145813561976
626,1,309,0.9900000095367432
627,2,47,0.00021661950449924916
628,1,350,0.0008243332267738879
629,1,68,0.0002998921845573932
630,1,2,0.00788125954568386
631,3,1,0.009328006766736507
632,2,28,0.00021809920144733042
633,1,322,0.001023924327455461
634,1,118,0.0003998656466137618
635,1,245,0.00046088462113402784
636,1,205,0.0004997135256417096
637,2,1,0.31819114089012146
638,1,1,0.35712143778800964
639,3,1,0.0383845679461956
640,1,1,0.27532973885536194
641,2,2,0.023809567093849182
642,1,207,0.0003998656466137618
643,1,30,0.0002998921845573932
644,1,281,0.0004775410343427211
645,1,271,0.0004498038615565747
646,1,266,0.9900000095367432
647,2,2,8.277309098048136e-05
648,1,276,0.0005996256368234754
649,1,336,0.0007993301842361689
650,1,373,0.9900000095367432
651,1,56,0.0002998921845573932
652,1,408,0.9900000095367432
653,2,1,0.18257243931293488
654,3,1,0.08528781682252884
655,1,237,0.0006995145813561976
656,3,1,0.1770833283662796
657,2,1,0.029528595507144928
658,1,313,0.9900000095367432
659,1,183,0.00019999318465124816
660,3,1,0.33326664566993713
661,1,26,0.0002998921845573932
662,2,2,0.1111111044883728
663,2,22,0.00010000658949138597
664,1,81,0.0003748090239241719
665,1,1,0.01581026054918766
666,2,3,4.997599535272457e-05
667,2,8,0.00013840533210895956
668,3,1,0.09047618508338928
669,1,64,0.0002998921845573932
670,1,384,0.9900000095367432
671,2,1,0.027501940727233887
672,1,174,0.0004622309352271259
673,2,3,0.01696019433438778
674,1,1,0.1451428383588791
675,1,3,6.667328125331551e-05
676,1,219,0.0004997135256417096
677,1,369,0.9900000095367432
678,2,1,0.09493362903594971
679,2,1,0.15808667242527008
680,1,197,0.0005996256368234754
681,1,403,0.0018692071316763759
682,1,26,0.00023841198708396405
683,2,1,0.1675191968679428
684,2,1,0.029702940955758095
685,3,1,0.10655269771814346
686,2,1,0.20696942508220673
687,3,1,0.0115897785872221
688,1,1,0.17962686717510223
689,2,1,0.07352940738201141
690,2,2,5.331814827513881e-05
691,2,62,0.00025602124514989555
692,1,165,0.9900000095367432
693,1,212,0.0004997135256417096
694,1,2,0.014970003627240658
695,2,8,0.0001666168827796355
696,2,3,0.12162161618471146
697,3,1,0.007059376686811447
698,2,2,0.02397647313773632
699,1,4,0.00014998004189692438
700,1,356,0.9900000095367432
701,1,43,0.0002499351103324443
702,1,4,0.036632586270570755
703,1,156,0.9900000095367432
704,1,165,0.0002499351103324443
705,1,330,0.0005996256368234754
706,1,398,0.9900000095367432
707,2,1,0.1573992222547531
708,1,1,0.10778981447219849
709,1,76,0.00035128442686982453
710,1,64,0.9900000095367432
711,3,2,0.09090913087129593
712,1,165,0.9900000095367432
713,1,306,0.00989999994635582
714,1,174,0.9900000095367432
715,1,135,0.0007993301842361689
716,1,175,0.9900000095367432
717,1,170,0.0003332326887175441
718,1,259,0.9900000095367432
719,1,4,0.06250002980232239
720,1,124,0.0005996256368234754
721,1,401,0.9900000095367432
722,2,1,0.0756140723824501
723,3,1,0.20930209755897522
724,1,367,0.003487783018499613
725,1,4,0.021739082410931587
726,1,1,0.12101554125547409
727,1,285,0.9900000095367432
728,3,2,0.030199691653251648
729,2,2,0.00015004708257038146
730,1,30,6.878126441733912e-05
731,2,1,0.03811206296086311
732,1,8,0.00010000658949138597
733,2,1,0.11635468900203705
734,2,12,0.0001666168827796355
735,3,1,0.02137494832277298
736,1,45,0.00010000658949138597
737,1,1,0.07506478577852249
738,1,13,0.0001999531959882006
739,1,52,0.00019999318465124816
740,1,241,0.0003748090239241719
741,1,337,0.9900000095367432
742,1,1,0.2551945149898529
743,2,1,0.2269984632730484
744,2,1,0.06343761831521988
745,2,1,0.07519248127937317
746,2,2,0.025604579597711563
747,1,168,0.9900000095367432
748,3,1,0.005722238682210445
749,1,207,0.0005711259436793625
750,2,3,2.9124299544491805e-05
751,1,1,0.09615381062030792
752,2,1,0.05294116213917732
753,2,2,0.07681447267532349
754,1,50,0.9900000095367432
755,2,6,0.058851197361946106
756,2,45,0.00021045941684860736
757,2,3,9.992712875828147e-05
758,1,182,0.9900000095367432
759,1,298,0.0009324538405053318
760,1,1,0.27152514457702637
761,1,181,0.0004498038615565747
762,1,35,0.0002499351103324443
763,3,2,0.002759242197498679
764,1,1,0.12500005960464478
765,1,49,0.0002998921845573932
766,1,1,0.016390815377235413
767,1,87,0.0002998921845573932
768,1,340,0.9900000095367432
769,1,136,0.00019999318465124816
770,1,51,0.0002998921845573932
771,2,2,0.00015552627155557275
772,2,4,0.02607201598584652
773,2,1,0.29835939407348633
774,1,1,0.00847523845732212
775,2,1,0.3077561855316162
776,1,12,0.00016001348558347672
777,2,1,0.2743479311466217
778,1,379,0.9900000095367432
779,3,1,0.014960632659494877
780,1,345,0.9900000095367432
781,1,50,0.00010000658949138597
782,3,1,0.176470547914505
783,1,66,0.00027987302746623755
784,1,88,0.00034986529499292374
785,3,1,0.17453865706920624
786,2,1,0.12238693237304688
787,2,1,0.011502671986818314
788,3,1,0.05422988906502724
789,1,289,0.0003817192919086665
790,1,340,0.9900000095367432
791,3,42,0.00012000551214441657
792,1,110,0.00019999318465124816
793,1,1,0.36621329188346863
794,3,1,0.28879550099372864
795,1,1,0.010709025897085667
796,3,1,0.029109735041856766
797,1,307,0.0004997135256417096
798,2,1,0.002747071674093604
799,2,1,0.10782721638679504
800,1,415,0.16342419385910034
801,3,1,0.03811937943100929
802,1,326,0.9900000095367432
803,1,1,0.07731431722640991
804,3,1,0.03283674642443657
805,2,11,0.0001879493211163208
806,1,20,0.00023329793475568295
807,1,99,0.00026656873524188995
808,1,412,0.9900000095367432
809,3,4,0.0001368302182527259
810,2,1,0.0400628037750721
811,2,13,0.00014545752492267638
812,2,1,0.014853968285024166
813,2,8,0.00012501866149250418
814,3,1,0.047943852841854095
815,1,395,0.9900000095367432
816,2,3,0.00012502993922680616
817,1,221,0.0004997135256417096
818,1,294,0.0006795783992856741
819,3,4,0.00018388856551609933
820,3,1,0.00013328470231499523
821,1,340,0.0006710352026857436
822,1,325,0.0008392701856791973
823,1,65,0.0002998921845573932
824,1,49,0.00022492771677207202
825,2,1,0.09013751894235611
826,1,359,0.0005996256368234754
827,1,168,0.0003452826349530369
828,2,1,0.12689681351184845
829,3,1,9.994699212256819e-05
830,3,1,0.15259355306625366
831,2,1,0.03091714158654213
832,3,1,0.08915585279464722
833,1,2,0.3500000238418579
834,1,40,0.000899250793736428
835,2,28,0.9900000095367432
836,1,2,0.040816307067871094
837,1,1,0.1562500149011612
838,1,9,0.00014998004189692438
839,1,127,0.0005996256368234754
840,1,83,0.0003998656466137618
841,1,251,0.9900000095367432
842,1,161,0.9900000095367432
843,1,4,0.00012501866149250418
844,2,3,8.57211634865962e-05
845,2,1,0.0947500467300415
846,2,46,0.0004997135256417096
847,1,375,0.005667709279805422
848,1,254,0.9900000095367432
849,1,150,0.0003998656466137618
850,1,365,0.9900000095367432
851,3,2,0.019323313608765602
852,3,1,0.009975153021514416
853,1,66,0.00019999318465124816
854,2,1,0.11642813682556152
855,1,1,0.07323677092790604
856,1,95,0.00010000658949138597
857,3,1,0.06433888524770737
858,1,275,0.0005996256368234754
859,3,1,0.043672893196344376
860,1,386,0.0012175942538306117
861,1,1,0.11134731769561768
862,2,13,3.748246672330424e-05
863,1,1,0.03430354222655296
864,3,1,0.007650014478713274
865,1,1,0.09334615617990494
866,1,36,0.00019534544844646007
867,3,1,0.014949631877243519
868,1,35,0.0001832755224313587
869,2,9,6.667328125331551e-05
870,2,26,0.0001999531959882006
871,1,358,0.0010655230144038796
872,1,292,0.000899250793736428
873,3,1,0.0016297978581860662
874,1,308,0.0007194906938821077
875,3,1,0.09054455161094666
876,1,229,0.0003213249146938324
877,1,78,0.00023467742721550167
878,2,2,0.08333331346511841
879,3,3,0.1717553734779358
880,1,125,0.0003332326887175441
881,1,181,0.0004997135256417096
882,1,31,0.0002998921845573932
883,3,1,0.2500070333480835
884,1,1,0.20974357426166534
885,1,1,0.11739126592874527
886,1,231,0.0005098495166748762
887,2,1,0.024255938827991486
888,2,1,0.05545613169670105
889,2,29,0.00020765955559909344
890,1,55,0.0002998921845573932
891,1,7,0.0001427874667569995
892,1,153,0.0003998656466137618
893,1,339,0.9900000095367432
894,2,10,0.00016919382323976606
895,3,1,0.03717821463942528
896,2,1,0.043601151555776596
897,2,48,0.00026656873524188995
898,3,2,9.14425472728908e-05
899,1,366,0.0007993301842361689
900,2,4,0.00013330588990356773
