sample_idx,sample_type,tied_best_scores,first_margin
245,2,1,0.7479681968688965
246,2,1,0.6273118257522583
247,1,1,0.9999997019767761
248,1,1,0.5261379480361938
249,2,1,0.5783461928367615
250,1,1,0.999997079372406
251,2,1,0.8325923085212708
252,2,1,0.9674325585365295
253,1,1,0.9813715219497681
254,1,1,0.9745992422103882
255,1,1,0.9999998211860657
256,1,1,0.9999933838844299
257,1,1,0.9999996423721313
258,1,1,0.7875367403030396
259,1,1,0.0346771664917469
260,1,1,0.6496554613113403
261,1,1,0.7261430025100708
262,2,1,0.5043184161186218
263,1,1,0.9999985098838806
264,1,1,0.9602305293083191
265,1,1,0.9999967813491821
266,1,1,0.20734985172748566
267,1,1,0.7269140481948853
268,1,1,0.9999964237213135
269,1,1,0.9999997019767761
270,1,1,0.21818505227565765
271,1,1,0.9007177948951721
272,1,1,0.3579564392566681
273,1,1,0.9659504294395447
274,1,1,0.9999991059303284
275,2,1,0.8518186211585999
276,1,1,0.01855679228901863
277,2,1,0.29899388551712036
278,1,1,0.9999999403953552
279,1,1,0.9381116628646851
280,1,1,0.9999993443489075
281,1,3,0.41534456610679626
282,1,1,0.9999959468841553
283,2,1,0.13083544373512268
284,1,1,0.7320690155029297
285,1,1,0.9999982118606567
286,1,1,0.6256603002548218
287,1,1,0.6101439595222473
288,1,1,0.3262801468372345
289,1,1,0.9999791979789734
290,1,2,0.7310125231742859
291,1,1,0.047670066356658936
292,1,1,0.05484805256128311
293,1,1,0.7083514332771301
294,1,2,0.029685044661164284
295,1,1,0.9929106831550598
296,1,1,0.9999997019767761
297,1,1,0.9999998211860657
298,1,1,0.7550294399261475
299,2,1,0.3591962158679962
300,1,2,0.9142515659332275
301,2,1,0.07974094152450562
302,1,1,0.9999993443489075
303,1,2,0.5710848569869995
304,1,1,0.9999978542327881
305,1,1,0.22446951270103455
306,1,1,0.9999998807907104
307,1,1,0.4174598455429077
308,1,2,0.9999995231628418
309,1,1,0.6020172834396362
310,1,1,0.9827207922935486
311,2,1,0.4598293900489807
312,1,1,0.8807142376899719
313,2,1,0.23672646284103394
314,1,1,0.9999998211860657
315,1,1,0.9999984502792358
316,1,1,0.5897008180618286
317,1,1,0.9999923706054688
318,2,1,0.25733834505081177
319,1,1,0.8433575630187988
320,1,1,0.9999969005584717
321,1,1,0.9708431363105774
322,1,1,0.5945155620574951
323,2,1,0.5590866804122925
324,1,1,0.9999994039535522
325,2,1,0.4985201060771942
326,1,1,0.9916696548461914
327,1,1,0.8314244151115417
328,1,1,0.49721717834472656
329,1,1,0.9999998807907104
330,1,1,0.7471581697463989
331,1,1,0.9999946355819702
332,1,1,0.9999948740005493
333,1,1,0.9999986290931702
334,2,1,0.34343037009239197
335,1,3,0.7521423697471619
336,1,1,0.999999463558197
337,1,1,0.9999943971633911
338,1,1,0.565754771232605
339,2,1,0.9727224707603455
340,1,1,0.9998465180397034
341,1,1,0.9799734354019165
342,1,1,0.9999899864196777
343,1,1,0.5806995630264282
344,1,1,0.9999995231628418
345,1,4,0.9944940209388733
346,2,1,0.6578959822654724
347,1,1,0.9999990463256836
348,2,1,0.399211585521698
349,2,1,0.4188791811466217
350,1,1,0.9999998211860657
351,1,1,0.9999995231628418
352,2,1,0.32821106910705566
353,2,1,0.471433162689209
354,1,1,0.9888301491737366
355,1,1,0.785323977470398
356,1,1,0.999999463558197
357,2,1,0.5444600582122803
358,1,1,0.07981263846158981
359,1,2,0.9169481992721558
360,1,1,0.9011195302009583
361,1,1,0.77083420753479
362,1,1,0.17395810782909393
363,1,1,0.35708585381507874
364,1,1,0.04984795302152634
365,1,1,0.9999995231628418
366,1,1,0.9333020448684692
367,1,1,0.9554572105407715
368,1,1,0.9999945759773254
369,1,1,0.999982476234436
370,1,2,0.9964973330497742
371,1,1,0.9999855160713196
372,2,1,0.989920973777771
373,2,5,0.40386271476745605
374,2,1,0.8124532103538513
375,1,1,0.041956737637519836
376,1,6,0.9422991871833801
377,1,1,0.91502845287323
378,3,1,0.022097650915384293
379,1,1,0.3352687358856201
380,1,1,0.46117064356803894
381,1,1,0.3673441708087921
382,1,2,0.9998769164085388
383,2,1,0.6397467851638794
384,2,1,0.5490450859069824
385,2,1,0.09531055390834808
386,2,1,0.13503804802894592
387,2,1,0.32486051321029663
388,1,2,0.8289029598236084
389,1,4,0.3472389876842499
390,1,4,0.9999989867210388
391,1,1,0.5451919436454773
392,1,1,0.4852637052536011
393,1,1,0.6031464338302612
394,1,2,0.8477990031242371
395,1,1,0.9387356638908386
396,1,1,0.7773857116699219
397,2,1,0.6645606756210327
398,1,1,0.9999997615814209
399,1,1,0.07252559065818787
400,1,1,0.7285184264183044
401,2,1,0.6256245374679565
402,1,7,0.7950378060340881
403,1,1,0.7435099482536316
404,2,1,0.40392976999282837
405,1,1,0.4609391987323761
406,2,1,0.06441237777471542
407,2,1,0.4924280047416687
408,1,1,0.5156415104866028
409,1,1,0.31762951612472534
410,1,1,0.9999972581863403
411,1,1,0.9999975562095642
412,2,1,0.4754714071750641
413,2,1,0.25009942054748535
414,1,1,0.4961579442024231
415,1,1,0.5157479047775269
416,1,1,0.0007993250619620085
417,2,1,0.4960956573486328
418,2,1,0.014957050792872906
419,1,1,0.03993646055459976
420,1,2,0.999999463558197
421,2,1,0.20374701917171478
422,1,1,0.29828113317489624
423,1,3,0.9999629855155945
424,1,1,0.32022830843925476
425,1,1,0.18043966591358185
426,2,1,0.7155542969703674
427,1,5,0.9999979734420776
428,1,2,0.3334590494632721
429,1,1,0.9999987483024597
430,1,1,0.4586726427078247
431,1,2,0.8628214597702026
432,1,1,0.3951203227043152
433,1,1,0.40295639634132385
434,1,1,0.704063355922699
435,2,1,0.5826135277748108
436,1,1,0.9999999403953552
437,2,1,0.5074931383132935
438,1,1,0.135299950838089
439,1,1,0.11923874169588089
440,1,2,0.9999988675117493
441,1,1,0.9100598096847534
442,1,1,0.6794556975364685
443,1,1,0.9126811623573303
444,1,1,0.9790990948677063
445,1,1,0.9999997019767761
446,1,1,0.9999974966049194
447,1,1,0.9841113686561584
448,2,1,0.39078599214553833
449,1,5,0.9999974370002747
450,1,2,0.6445081830024719
451,1,1,0.5167624950408936
452,2,1,0.8237265944480896
453,1,1,0.12018681317567825
454,2,1,0.6710814833641052
455,1,1,0.9999993443489075
456,1,1,0.4347851574420929
457,1,1,0.9999963641166687
458,1,5,0.5246137380599976
459,1,1,0.9999990463256836
460,1,1,0.7343334555625916
461,1,1,0.8024046421051025
462,1,1,0.9999994039535522
463,1,1,0.9999962449073792
464,1,1,0.9169354438781738
465,1,1,0.12088187783956528
466,2,1,0.5897101759910583
467,1,1,0.2843504548072815
468,1,1,0.6774892210960388
469,2,2,0.5076574683189392
470,1,1,0.758674144744873
471,1,1,0.781757116317749
472,2,1,0.3023105561733246
473,1,1,0.9999979138374329
474,2,1,0.06042233482003212
475,1,1,0.6515170335769653
476,1,2,0.8472854495048523
477,2,1,0.946110725402832
478,2,1,0.7265886664390564
479,1,1,0.7027570009231567
480,2,1,0.4256550371646881
481,1,1,0.974469780921936
482,2,1,0.6659547686576843
483,1,1,0.9037975668907166
484,1,1,0.3891090452671051
485,1,1,0.837160587310791
486,1,1,0.3008976876735687
487,1,1,0.9788438081741333
488,1,3,0.9999952912330627
489,1,1,0.38879838585853577
490,1,1,0.5109840035438538
491,2,1,0.3130107820034027
492,1,1,0.9762333631515503
493,2,2,0.21584172546863556
494,1,7,0.40126073360443115
495,1,1,0.6942240595817566
496,1,1,0.999997615814209
497,1,1,0.047111205756664276
498,1,1,0.3839041590690613
499,2,1,0.03938743472099304
500,1,1,0.9205112457275391
501,1,1,0.6097609996795654
502,1,1,0.9989972710609436
503,1,1,0.1976146548986435
504,2,1,0.0851290374994278
505,1,1,0.9999989867210388
506,2,1,0.24030598998069763
507,2,1,0.00643205875530839
508,1,1,0.4588482975959778
509,1,1,0.6207150816917419
510,1,1,0.8585947751998901
511,1,1,0.9271745085716248
512,1,4,0.9999995827674866
513,2,1,0.6927984952926636
514,1,1,0.055560432374477386
515,1,1,0.014693697914481163
516,1,1,0.9513042569160461
517,1,1,0.04753623902797699
518,1,1,0.9999967813491821
519,1,1,0.20475679636001587
520,2,1,0.500918984413147
521,1,5,0.5807663798332214
522,1,1,0.8137871623039246
523,2,1,0.5019043684005737
524,2,1,0.7571668028831482
525,1,2,0.7983566522598267
526,1,1,0.8177079558372498
527,1,1,0.9619691967964172
528,1,2,0.1385931670665741
529,2,1,0.20310421288013458
530,1,1,0.8555853962898254
531,1,1,0.9999997615814209
532,1,1,0.9999998807907104
533,1,1,0.8216816186904907
534,1,1,0.1009291559457779
535,2,1,0.10851803421974182
536,1,1,0.9999994039535522
537,2,1,0.17469613254070282
538,2,1,0.47616633772850037
539,1,1,0.8761385083198547
540,1,1,0.9239224791526794
541,1,1,0.9999992847442627
542,1,1,0.09561576694250107
543,1,1,0.5543044805526733
544,2,1,0.8632371425628662
545,1,2,0.9313398003578186
546,2,1,0.6328303813934326
547,1,1,0.9999992847442627
548,1,1,0.8100373148918152
549,1,1,0.7850263118743896
550,1,1,0.9823353290557861
551,1,1,0.8108106851577759
552,2,1,0.5609487891197205
553,2,1,0.34323808550834656
554,2,1,0.8353947997093201
555,1,1,0.9292980432510376
556,2,1,0.10016988962888718
557,1,1,0.930182158946991
558,1,1,0.36231350898742676
559,1,1,0.9470695853233337
560,1,1,0.157721608877182
561,1,1,0.4323633909225464
562,2,1,0.06345460563898087
563,1,1,0.7077057957649231
564,1,1,0.8372684121131897
565,2,1,0.3039686381816864
566,2,1,0.3808901309967041
567,1,1,0.9253924489021301
568,1,1,0.9999998807907104
569,1,1,0.593982458114624
570,1,1,0.798521101474762
571,2,1,0.7908286452293396
572,2,1,0.8623070120811462
573,1,1,0.7944732308387756
574,1,1,0.3760322332382202
575,1,1,0.9999997615814209
576,1,1,0.3444446921348572
577,1,1,0.64867103099823
578,1,1,0.9999999403953552
579,1,1,0.8983580470085144
580,1,4,0.9999866485595703
581,1,1,0.969072163105011
582,2,1,0.6507191061973572
583,1,1,0.9350051879882812
584,1,2,0.9387878179550171
585,1,1,0.7299649715423584
586,1,1,0.811828076839447
587,1,1,0.9960762858390808
588,1,1,0.9389035701751709
589,1,1,0.9999991655349731
590,2,1,0.5746114253997803
591,1,1,0.19528354704380035
592,1,1,0.9999971389770508
593,1,1,0.4985882043838501
594,1,1,0.7999664545059204
595,1,1,0.11348859965801239
596,1,1,0.9543982148170471
597,2,1,0.33207494020462036
598,1,1,0.902155339717865
599,1,1,0.5262651443481445
600,2,1,0.6148874163627625
601,1,1,0.9386621117591858
602,1,1,0.8108208179473877
603,1,1,0.9999997615814209
604,1,1,0.8975686430931091
605,2,1,0.28645676374435425
606,2,1,0.4453333914279938
607,2,1,0.005822896491736174
608,1,1,0.43834736943244934
609,1,1,0.652779221534729
610,1,1,0.9999998807907104
611,1,1,0.9441465735435486
612,1,1,0.8956537246704102
613,2,1,0.6743046641349792
614,1,1,0.5981840491294861
615,2,1,0.6841592788696289
616,1,1,0.37663328647613525
617,1,1,0.8859668374061584
618,2,1,0.11605127900838852
619,1,1,0.9999995231628418
620,1,1,0.9999998211860657
621,1,1,0.0348106287419796
622,2,1,0.019285816699266434
623,1,1,0.7422108054161072
624,1,1,0.3782239854335785
625,2,1,0.5303401350975037
626,1,1,0.9999914765357971
627,2,1,0.5220896005630493
628,1,1,0.9999986290931702
629,1,1,0.13079605996608734
630,2,1,0.06558999419212341
631,1,1,0.6103496551513672
632,1,1,0.09028195589780807
633,1,1,0.9999993443489075
634,2,1,0.9874255657196045
635,1,1,0.9999980926513672
636,1,1,0.7510693073272705
637,2,1,0.2642565965652466
638,2,1,0.2922925055027008
639,2,1,0.13768760859966278
640,1,1,0.999999463558197
641,1,1,0.9999934434890747
642,1,1,0.998365581035614
643,2,1,0.48854467272758484
644,1,1,0.4448576271533966
645,1,1,0.9999910593032837
646,1,1,0.031822361052036285
647,1,1,0.7620132565498352
648,1,1,0.5387473702430725
649,2,1,0.5890480875968933
650,1,1,0.5871264338493347
651,1,1,0.8287216424942017
652,1,3,0.7517613172531128
653,2,1,0.1499958336353302
654,2,1,0.8556192517280579
655,2,2,0.7317290902137756
656,1,1,0.9999994039535522
657,2,1,0.19650128483772278
658,1,1,0.8686946630477905
659,1,1,0.9999998211860657
660,1,1,0.10264553129673004
661,2,2,0.20738278329372406
662,1,2,0.35588109493255615
663,1,1,0.9695150256156921
664,1,1,0.7513666749000549
665,2,1,0.05279587581753731
666,2,3,0.38769346475601196
667,2,1,0.29377973079681396
668,1,10,0.9999868273735046
669,1,1,0.07557610422372818
670,2,1,0.50778728723526
671,1,2,0.9999983906745911
672,1,2,0.999997615814209
673,2,2,0.040658071637153625
674,1,1,0.15765191614627838
675,1,1,0.9999997615814209
676,1,1,0.11074810475111008
677,1,1,0.8224235773086548
678,2,2,0.2772299349308014
679,2,1,0.561029314994812
680,2,1,0.08423604816198349
681,1,1,0.9999997019767761
682,2,1,0.28546422719955444
683,2,1,0.6562813520431519
684,1,1,0.8788180947303772
685,1,2,0.9499989748001099
686,2,1,0.016303004696965218
687,1,3,0.4532944858074188
688,2,1,0.1829754263162613
689,1,2,0.4249688386917114
690,1,6,0.9999973773956299
691,2,1,0.36809730529785156
692,2,1,0.4723784625530243
693,2,1,0.29872429370880127
694,2,2,0.4108930826187134
695,2,1,0.18992750346660614
696,1,1,0.9999989867210388
697,1,1,0.9999982714653015
698,1,1,0.22371798753738403
699,2,2,0.4471094310283661
700,2,1,0.5852441787719727
701,2,1,0.0026606267783790827
702,1,1,0.3372081220149994
703,1,1,0.37481489777565
704,2,1,0.30349764227867126
705,2,1,0.41324853897094727
706,2,1,0.27289602160453796
707,2,1,0.42884668707847595
708,1,3,0.7012578845024109
709,2,1,0.798882007598877
710,2,1,0.1036844328045845
711,2,1,0.25622832775115967
712,2,1,0.06418253481388092
713,1,1,0.29386356472969055
714,1,1,0.9999966621398926
715,2,1,0.4498502314090729
716,1,1,0.638140082359314
717,2,1,0.7131144404411316
718,1,1,0.8393718004226685
719,1,1,0.9633235335350037
720,2,1,0.0742456242442131
721,2,1,0.43594762682914734
722,1,1,0.6892126202583313
723,2,1,0.5832928419113159
724,2,1,0.5022751092910767
725,2,1,0.786435067653656
726,1,1,0.4747409224510193
727,1,1,0.40403810143470764
728,1,1,0.322672575712204
729,2,1,0.3429216742515564
730,1,1,0.9999971389770508
731,2,1,0.2930186688899994
732,1,1,0.2632083296775818
733,2,1,0.515298068523407
734,1,1,0.4706075191497803
735,1,1,0.9744885563850403
736,2,1,0.5203072428703308
737,1,1,0.9432896375656128
738,1,1,0.6038927435874939
739,1,1,0.926327645778656
740,1,1,0.6565609574317932
741,2,1,0.47311559319496155
742,1,1,0.9567334651947021
743,1,1,0.9426084756851196
744,2,1,0.6617995500564575
745,1,1,0.9999999403953552
746,1,1,0.972628653049469
747,1,2,0.48401492834091187
748,2,1,0.1897428333759308
749,1,5,0.9999991655349731
750,1,1,0.035753972828388214
751,1,1,0.9942235350608826
752,2,1,0.5801706910133362
753,2,1,0.6194087266921997
754,1,1,0.9090622663497925
755,1,1,0.6652653813362122
756,1,2,0.07485359162092209
757,2,1,0.5183979868888855
758,1,7,0.9999974370002747
759,2,1,0.5696766972541809
760,2,1,0.6273790001869202
761,1,1,0.367435097694397
762,1,1,0.467110812664032
763,2,1,0.8022143840789795
764,1,1,0.9999926090240479
765,1,1,0.9999947547912598
766,2,1,0.537373423576355
767,2,1,0.10854628682136536
768,2,1,0.022367924451828003
769,2,1,0.08469260483980179
770,1,1,0.8796047568321228
771,1,1,0.0670408308506012
772,1,1,0.8017216920852661
773,2,1,0.6943151354789734
774,2,1,0.5003712773323059
775,1,1,0.4111369848251343
776,1,1,0.9349939227104187
777,1,1,0.6598320007324219
778,2,1,0.09911421686410904
779,1,3,0.5194059610366821
780,1,1,0.9580371379852295
781,2,1,0.9324153661727905
782,1,2,0.6943630576133728
783,2,1,0.4946882724761963
784,2,1,0.6092709898948669
785,1,1,0.929057776927948
786,1,1,0.5614026188850403
787,1,1,0.7822526097297668
788,2,1,0.23134790360927582
789,2,1,0.5658600330352783
790,1,1,0.15429198741912842
791,1,1,0.7104393839836121
792,1,1,0.39762547612190247
793,2,1,0.06171884387731552
794,2,1,0.9935007691383362
795,2,1,0.2366505116224289
796,1,1,0.9678241610527039
797,2,1,0.751434326171875
798,1,1,0.7922394275665283
799,2,1,0.6465564370155334
800,2,1,0.604660153388977
801,1,1,0.7162395119667053
802,1,1,0.34489884972572327
803,1,1,0.35683977603912354
804,2,1,0.4011165201663971
805,1,1,0.034850310534238815
806,2,1,0.4658339321613312
807,1,1,0.9999997615814209
808,1,1,0.8005374073982239
809,1,1,0.9643883109092712
810,1,1,0.9866087436676025
811,2,1,0.07280833274126053
812,2,1,0.08480790257453918
813,1,1,0.7239781618118286
814,1,1,0.28827333450317383
815,2,1,0.7368390560150146
816,1,1,0.9056732058525085
817,2,1,0.4060748517513275
818,1,1,0.9999998807907104
819,1,1,0.9999998807907104
820,1,1,0.5650777816772461
821,2,1,0.025287359952926636
822,1,1,0.9999998211860657
823,2,2,0.8083964586257935
824,1,1,0.8759103417396545
825,2,1,0.3300366699695587
826,1,1,0.3870372176170349
827,1,1,0.9999974370002747
828,1,1,0.9222704768180847
829,1,1,0.42804038524627686
830,2,1,0.8711987137794495
831,2,2,0.24829058349132538
832,1,1,0.8871879577636719
833,1,1,0.9263087511062622
834,1,1,0.1227964237332344
835,1,1,0.7673084139823914
836,2,1,0.06741218268871307
837,2,1,0.6088013052940369
838,1,1,0.08460041135549545
839,1,1,0.9914670586585999
840,1,1,0.5851266980171204
841,2,1,0.04053099453449249
842,2,1,0.07233121991157532
843,1,1,0.39129477739334106
844,2,1,0.25040489435195923
845,2,1,0.2899637520313263
846,1,4,0.9905269742012024
847,2,1,0.10756012052297592
848,2,1,0.11875127255916595
849,2,1,0.2326575070619583
850,1,1,0.9625434279441833
851,2,1,0.44122663140296936
852,2,1,0.36780446767807007
853,2,1,0.7324520945549011
854,2,1,0.7170612215995789
855,1,1,0.3738010823726654
856,1,1,0.9999736547470093
857,1,1,0.999998152256012
858,2,1,0.31470388174057007
859,2,1,0.607879102230072
860,1,1,0.17316214740276337
861,2,1,0.28870946168899536
862,1,1,0.4962453246116638
863,1,1,0.9999901652336121
864,1,1,0.9999968409538269
865,1,2,0.1888488084077835
866,2,1,0.5957443714141846
867,1,1,0.9999993443489075
868,2,1,0.06805549561977386
869,1,1,0.9999983906745911
870,2,1,0.045328736305236816
871,2,1,0.26658138632774353
872,1,1,0.07065622508525848
873,2,1,0.8149327039718628
874,1,1,0.6316827535629272
875,2,1,0.06803799420595169
876,2,1,0.1336725354194641
877,1,1,0.6453871130943298
878,2,1,0.8602122068405151
879,1,1,0.9999974370002747
880,1,1,0.997062623500824
881,1,1,0.8210883736610413
882,1,2,0.9999998211860657
883,2,1,0.05622056499123573
884,2,1,0.4887332618236542
885,2,1,0.3609723448753357
886,1,1,0.2809584140777588
887,2,1,0.34133487939834595
888,2,1,0.15770208835601807
889,2,1,0.35147625207901
890,2,1,0.9507104158401489
891,1,1,0.8298452496528625
892,1,1,0.9999983906745911
893,2,1,0.5741244554519653
894,1,1,0.8156996369361877
895,2,1,0.30003905296325684
896,1,1,0.30212101340293884
897,1,1,0.9999939799308777
898,1,1,0.8412511348724365
899,1,1,0.9999996423721313
900,1,1,0.38919398188591003
901,2,1,0.1934487670660019
902,2,1,0.524387776851654
903,1,1,0.08365470170974731
904,2,1,0.7648581862449646
905,1,1,0.7042457461357117
906,2,1,0.10048318654298782
907,1,1,0.8662218451499939
908,2,1,0.7701095342636108
909,1,1,0.650347113609314
910,2,1,0.3378150165081024
911,1,1,0.27593913674354553
912,1,1,0.421907514333725
913,2,1,0.7709404826164246
914,1,1,0.9965677857398987
915,1,1,0.9897874593734741
916,2,1,0.6134055852890015
917,2,1,0.29502004384994507
918,1,1,0.9978075623512268
919,2,1,0.18407729268074036
920,2,1,0.7411295175552368
921,2,1,0.28724607825279236
922,2,1,0.26252806186676025
923,1,1,0.29215413331985474
924,1,1,0.9202924966812134
925,1,1,0.999999463558197
926,1,1,0.2199973165988922
927,2,1,0.5149257779121399
928,1,1,0.5130091905593872
929,1,1,0.8787957429885864
930,1,1,0.6482722163200378
931,1,1,0.5591909885406494
932,1,1,0.8081344366073608
933,1,1,0.04500306397676468
934,2,1,0.06776131689548492
