sample_idx,sample_type,tied_best_scores,first_margin
225,1,56,0.007425765972584486
226,1,60,0.9576213955879211
227,2,1,0.025267573073506355
228,1,1,0.039070770144462585
229,1,36,0.0065209330059587955
230,1,1,0.34429022669792175
231,2,2,0.2472812682390213
232,1,22,0.033259179443120956
233,1,13,0.00047730733058415353
234,1,6,0.03708970919251442
235,1,19,0.058175962418317795
236,1,5,0.13498377799987793
237,2,1,0.11489149928092957
238,2,1,0.15329405665397644
239,2,1,0.00029088344308547676
240,1,1,0.4360935091972351
241,1,18,0.48629525303840637
242,3,1,0.21431496739387512
243,1,15,0.02980925887823105
244,1,9,0.06263676285743713
245,2,1,0.3148854374885559
246,2,1,0.3990827798843384
247,1,4,0.030881116166710854
248,1,1,0.3881162106990814
249,2,1,0.20628204941749573
250,1,35,0.10245911777019501
251,1,15,0.11632557213306427
252,1,22,0.1481507271528244
253,1,1,0.21354351937770844
254,2,1,0.1649472564458847
255,1,11,0.13706539571285248
256,2,9,0.2535082995891571
257,2,1,0.4150630533695221
258,2,1,0.21589802205562592
259,2,1,0.006211988627910614
260,1,19,0.05013582855463028
261,1,1,0.5370068550109863
262,1,7,0.24818751215934753
263,2,1,0.2175351083278656
264,2,1,0.008325573988258839
265,1,35,0.09063825756311417
266,3,1,0.20826441049575806
267,1,17,0.08587916195392609
268,1,1,0.08830765634775162
269,1,18,0.05824578180909157
270,2,1,0.10318422317504883
271,2,1,0.32699406147003174
272,1,1,0.08766361325979233
273,2,1,0.26705801486968994
274,1,1,0.3105468451976776
275,3,1,0.5038424730300903
276,1,13,0.024722840636968613
277,1,1,0.5179165601730347
278,1,34,0.2239864468574524
279,2,1,0.024135515093803406
280,1,39,0.03686603158712387
281,1,1,0.26889553666114807
282,1,1,0.08010908216238022
283,3,1,0.25141802430152893
284,1,26,0.11921972036361694
285,1,6,0.2030002921819687
286,2,1,0.0677865594625473
287,1,1,0.3464292287826538
288,1,3,0.17048431932926178
289,1,2,0.17331784963607788
290,1,7,0.051273200660943985
291,1,3,0.06760764867067337
292,1,1,0.05057591199874878
293,1,1,0.5599464774131775
294,1,17,0.0852537527680397
295,2,1,0.15574102103710175
296,1,23,0.09270475059747696
297,2,1,0.033113617449998856
298,2,1,0.0010660820407792926
299,2,1,0.003494231728836894
300,1,1,0.32641658186912537
301,1,3,1.0
302,1,32,0.06293389201164246
303,2,1,0.3937342166900635
304,1,25,0.1580791473388672
305,1,3,0.18295623362064362
306,1,1,0.302528440952301
307,1,8,0.03568965941667557
308,1,28,0.006164683494716883
309,1,33,0.02040819264948368
310,1,1,0.21270476281642914
311,1,1,0.082916259765625
312,1,1,0.14632418751716614
313,1,16,0.031816594302654266
314,2,1,0.06009532883763313
315,1,1,0.23846149444580078
316,1,16,0.05893852934241295
317,2,1,0.14215704798698425
318,2,1,0.04167727753520012
319,2,1,0.06912729144096375
320,2,1,0.09844840317964554
321,2,1,0.07833481580018997
322,3,1,0.06791939586400986
323,1,4,0.07045543193817139
324,1,1,0.1188616156578064
325,1,1,0.048507146537303925
326,3,1,0.2865106463432312
327,1,11,0.024970605969429016
328,2,1,0.24534304440021515
329,2,1,0.39239540696144104
330,1,1,0.08569236844778061
331,1,21,0.007344779092818499
332,2,1,0.15523938834667206
333,1,58,0.19964322447776794
334,1,17,0.06961733102798462
335,1,39,0.1601991206407547
336,1,1,0.30197006464004517
337,1,1,0.13858844339847565
338,1,1,0.2420201450586319
339,2,1,0.18710453808307648
340,1,1,0.4604155421257019
341,1,1,0.19465193152427673
342,3,1,0.17828261852264404
343,1,2,0.0053666625171899796
344,1,6,0.13201390206813812
345,1,1,0.13752073049545288
346,2,1,0.2092907577753067
347,2,1,0.13412843644618988
348,1,1,0.27906712889671326
349,2,1,0.14204038679599762
350,2,1,0.0962626039981842
351,1,1,0.09347838163375854
352,1,24,0.04063249006867409
353,1,19,0.05382445082068443
354,2,2,0.015489768236875534
355,1,1,0.22079288959503174
356,1,3,0.2628363072872162
357,2,1,0.29974958300590515
358,1,1,0.2542707622051239
359,1,14,0.026351984590291977
360,2,1,0.16371969878673553
361,2,1,0.22909089922904968
362,1,29,0.11873668432235718
363,2,1,0.39086535573005676
364,1,1,0.061796411871910095
365,1,5,0.07392937690019608
366,1,1,0.6617308259010315
367,1,1,0.1866219937801361
368,2,1,0.4018970727920532
369,1,5,0.16213853657245636
370,1,1,0.010818246752023697
371,1,1,0.22286948561668396
372,1,2,0.10036585479974747
373,2,1,0.10098882764577866
374,1,39,0.10294249653816223
375,2,1,0.23513442277908325
376,2,1,0.3254581689834595
377,2,1,0.260776549577713
378,1,18,0.20995157957077026
379,2,1,0.027184931561350822
380,1,9,0.011452488601207733
381,1,1,0.31430181860923767
382,1,19,0.4047818183898926
383,2,2,0.05435733497142792
384,2,1,0.16172891855239868
385,1,1,0.2557803988456726
386,1,29,0.020248766988515854
387,1,1,0.35578885674476624
388,2,2,0.002750561572611332
389,1,1,0.2584092617034912
390,2,1,0.5259587168693542
391,2,2,0.18617571890354156
392,1,9,0.10878187417984009
393,1,30,0.04002571105957031
394,1,1,0.004947456065565348
395,1,16,0.14620091021060944
396,1,1,0.261944979429245
397,2,1,0.019469108432531357
398,1,1,0.2402603030204773
399,1,45,0.8376439809799194
400,1,1,0.2803041636943817
401,1,2,0.3741755783557892
402,2,1,0.19987702369689941
403,1,32,0.07989267259836197
404,2,1,0.3753724992275238
405,1,29,0.15753120183944702
406,1,9,0.17692558467388153
407,1,32,0.08649429678916931
408,3,1,0.215476855635643
409,2,1,0.49620822072029114
410,2,1,0.30362868309020996
411,1,1,0.17918549478054047
412,1,36,0.060972463339567184
413,1,9,0.03176740184426308
414,1,1,0.5021782517433167
415,1,14,0.02598998136818409
416,1,1,0.31557154655456543
417,1,9,0.025575511157512665
418,1,47,0.11307588964700699
419,1,9,0.00879963580518961
420,2,1,0.10953208804130554
421,1,25,0.043718572705984116
422,1,25,0.07163253426551819
423,3,1,0.11172477900981903
424,1,1,0.012953407131135464
425,1,1,0.30475184321403503
426,1,1,0.37260279059410095
427,1,16,0.0507517047226429
428,1,1,0.2159731388092041
429,2,1,0.13764283061027527
430,1,1,0.41574081778526306
431,2,1,0.41315630078315735
432,2,1,0.1362728625535965
433,1,1,0.23468022048473358
434,1,1,0.2372841238975525
435,2,1,0.11177944391965866
436,1,2,0.11074939370155334
437,2,1,0.35625413060188293
438,3,1,0.045934148132801056
439,2,1,0.2224988490343094
440,2,1,0.022913986817002296
441,2,1,0.1676289141178131
442,1,47,0.3136550188064575
443,1,12,0.06342334300279617
444,1,13,0.09283123165369034
445,1,27,0.0041517033241689205
446,2,1,0.1277870237827301
447,1,28,0.045243002474308014
448,1,3,0.19953776895999908
449,1,26,0.017664004117250443
450,1,22,0.01124512404203415
451,1,53,0.3564692735671997
452,1,1,0.34463635087013245
453,1,58,0.010585327632725239
454,2,5,0.07798898220062256
455,2,1,0.28267332911491394
456,1,1,0.4013734459877014
457,2,1,0.06340137869119644
458,2,1,0.07823503017425537
459,1,4,0.9999961853027344
460,1,28,0.9999997019767761
461,2,1,0.09293162077665329
462,1,3,0.04896543547511101
463,1,39,0.04276328161358833
464,1,13,0.0050208959728479385
465,1,1,0.5279430150985718
466,1,1,0.3006949722766876
467,1,1,0.33984020352363586
468,1,37,0.6040772795677185
469,2,1,0.13277333974838257
470,1,16,0.07036164402961731
471,1,1,0.05915820598602295
472,1,10,0.038190655410289764
473,1,1,0.1643856018781662
474,2,1,0.12975463271141052
475,1,1,0.017273545265197754
476,1,5,0.1866961568593979
477,2,5,0.12035558372735977
478,1,1,0.4526076018810272
479,1,1,0.19218756258487701
480,3,1,0.058846987783908844
481,1,52,0.9999844431877136
482,2,1,0.014431347139179707
483,1,51,0.29903537034988403
484,2,2,0.09115526080131531
485,1,18,0.10090908408164978
486,1,16,0.09609945863485336
487,2,2,0.09562007337808609
488,2,1,0.10184265673160553
489,1,40,0.21295204758644104
490,1,14,0.04379214346408844
491,1,1,0.061023563146591187
492,1,7,0.21006391942501068
493,1,6,0.012353498488664627
494,2,3,0.0736619159579277
495,2,1,0.09495134651660919
496,1,11,0.013019880279898643
497,1,38,0.01544750202447176
498,3,1,0.2864810526371002
499,1,1,0.1650451123714447
500,1,4,0.004190519452095032
501,1,11,0.006202638149261475
502,2,1,0.18751703202724457
503,1,24,0.1548892706632614
504,2,1,0.11659914255142212
505,1,1,0.14279140532016754
506,3,1,0.25798118114471436
507,1,4,0.03985417261719704
508,1,2,0.11764498800039291
509,1,28,0.007237493991851807
510,1,34,0.0530865304172039
511,2,1,0.14336340129375458
512,1,14,0.04846123233437538
513,2,2,0.10239014774560928
514,1,14,0.010225655511021614
515,3,1,0.210378497838974
516,1,52,0.362137109041214
517,2,1,0.10071533918380737
518,2,1,0.0505782775580883
519,2,1,0.061207715421915054
520,1,1,0.014219858683645725
521,2,1,0.1053713783621788
522,1,1,0.20559166371822357
523,2,1,0.2899438738822937
524,1,35,0.012780212797224522
525,2,1,0.29714521765708923
526,2,1,0.3375239074230194
527,2,3,0.0955103263258934
528,1,1,0.31818264722824097
529,1,21,0.0857827216386795
530,1,21,0.023977838456630707
531,1,1,0.30746686458587646
532,2,1,0.21311995387077332
533,1,2,0.04203522577881813
534,2,1,0.16322526335716248
535,2,1,0.5558779835700989
536,1,62,0.518660306930542
537,1,40,0.13923807442188263
538,1,5,0.20299363136291504
539,1,14,0.2258402705192566
540,1,8,0.21547925472259521
541,1,27,0.11408572643995285
542,1,17,0.042213331907987595
543,1,31,0.027663853019475937
544,2,1,0.14603818953037262
545,2,1,0.6007601618766785
546,2,1,0.13975918292999268
547,1,1,0.14372630417346954
548,2,1,0.08698064088821411
549,2,1,0.0708046555519104
550,1,1,0.2929760217666626
551,2,1,0.07087134569883347
552,1,3,0.1970621943473816
553,2,1,0.013079623691737652
554,1,2,0.06035025045275688
555,2,1,0.35477855801582336
556,1,10,0.1603248417377472
557,1,16,0.14922183752059937
558,2,4,0.21175983548164368
559,1,11,0.021369056776165962
560,1,4,0.06941208988428116
561,1,41,0.020609326660633087
562,1,1,0.5473782420158386
563,1,10,0.04878443107008934
564,1,1,0.5481855869293213
565,2,1,0.0987776517868042
566,1,1,0.44122248888015747
567,2,1,0.2581782937049866
568,1,1,0.3401886820793152
569,2,1,0.0013023605570197105
570,1,1,0.06289292871952057
571,1,50,0.9999955892562866
572,1,1,0.15685850381851196
573,1,1,0.4110614061355591
574,1,1,0.2849155068397522
575,2,5,0.05917885899543762
576,1,5,0.24472284317016602
577,1,4,0.019162623211741447
578,1,7,0.04640528932213783
579,1,4,0.10761235654354095
580,1,43,0.23544293642044067
581,1,57,0.1049034520983696
582,2,1,0.05859794467687607
583,2,1,0.055893123149871826
584,2,1,0.14161178469657898
585,1,1,0.2223713994026184
586,1,1,0.2318027764558792
587,1,1,0.04649237170815468
588,2,1,0.04223218187689781
589,2,1,0.24015745520591736
590,1,31,0.004364049062132835
591,2,1,0.3762137293815613
592,2,1,0.021328851580619812
593,1,1,0.02384030446410179
594,1,3,0.06605959683656693
595,1,11,0.015113437548279762
596,2,1,0.03878730908036232
597,1,32,0.0777219757437706
598,1,1,0.270791620016098
599,2,1,0.24680113792419434
600,2,1,0.09918559342622757
601,1,8,0.10829336196184158
602,1,1,0.34702926874160767
603,1,8,0.007093274034559727
604,2,1,0.004097252152860165
605,2,1,0.22202624380588531
606,2,1,0.18544450402259827
607,2,1,0.458871990442276
608,1,6,0.17931507527828217
609,2,1,0.07979090511798859
610,2,1,0.06128506362438202
611,2,1,0.10622470080852509
612,1,1,0.27042368054389954
613,1,1,0.16695918142795563
614,1,48,0.04191650077700615
615,2,1,0.04421224817633629
616,2,1,0.09980574250221252
617,1,1,0.5166571736335754
618,2,1,0.13252641260623932
619,1,48,0.36056920886039734
620,1,37,0.38029101490974426
621,1,1,0.08707878738641739
622,3,1,0.018496297299861908
623,3,1,0.0451028011739254
624,1,4,0.9999863505363464
625,2,1,0.293155312538147
626,1,45,0.03126569837331772
627,2,1,0.09581394493579865
628,1,1,0.09658412635326385
629,2,1,0.1265396773815155
630,1,1,0.05223985016345978
631,1,8,0.21245183050632477
632,2,8,0.18983399868011475
633,1,2,0.1360650360584259
634,1,1,0.052084386348724365
635,1,3,0.0906030535697937
636,1,23,0.0053836265578866005
637,1,30,0.017629778012633324
638,2,1,0.3098645806312561
639,1,7,0.0064641754142940044
640,2,1,0.5257901549339294
641,1,1,0.1097605898976326
642,3,1,0.031342875212430954
643,2,1,0.1247287467122078
644,1,1,0.0032670500222593546
645,1,1,0.3157197833061218
646,1,14,0.12305233627557755
647,1,1,0.009337168186903
648,1,49,0.036187801510095596
649,2,1,0.3353603482246399
650,2,1,0.21223971247673035
651,1,1,0.09211010485887527
652,2,1,0.04499761760234833
653,1,33,0.14811114966869354
654,1,1,0.342987060546875
655,3,1,0.316653847694397
656,1,1,0.3748936951160431
657,2,1,0.11204589903354645
658,2,1,0.07901103794574738
659,2,1,0.05262889340519905
660,2,1,0.1267278790473938
661,1,1,0.03646209463477135
662,1,6,0.06378593295812607
663,1,1,0.0033812164328992367
664,1,1,0.17030750215053558
665,2,1,0.16995573043823242
666,1,4,0.012699345126748085
667,2,1,0.01826804131269455
668,1,1,0.001339561422355473
669,1,15,0.00026037427596747875
670,1,13,0.08229508996009827
671,1,15,0.005072273779660463
672,2,1,0.07324045151472092
673,1,14,0.008916978724300861
674,1,9,0.009792497381567955
675,2,1,0.24746598303318024
676,2,1,0.3906726837158203
677,2,1,0.04530027508735657
678,2,1,0.07969821244478226
679,1,1,0.06025492027401924
680,1,1,0.4940531551837921
681,1,1,0.052278220653533936
682,2,3,0.00964221078902483
683,2,1,0.32753807306289673
684,2,6,0.025955665856599808
685,2,1,0.25431787967681885
686,1,2,0.5706522464752197
687,2,1,0.014595121145248413
688,1,29,0.06555675715208054
689,2,1,0.4128308892250061
690,1,1,0.5636289715766907
691,2,1,0.3511946201324463
692,2,1,0.2147917002439499
693,2,1,0.47333914041519165
694,2,1,0.6604140996932983
695,2,1,0.09122583270072937
696,2,1,0.40071848034858704
697,1,6,0.15815101563930511
698,1,3,0.3703072667121887
699,2,1,0.04627100005745888
700,2,1,0.027769889682531357
701,1,19,0.04812416806817055
702,2,1,0.49698585271835327
703,1,1,0.3121187686920166
704,3,1,0.16628873348236084
705,2,1,0.09284757077693939
706,1,26,0.029667071998119354
707,2,1,0.36082378029823303
708,1,17,0.04240244999527931
709,1,8,0.28699976205825806
710,2,16,0.11399731785058975
711,2,1,0.2746763527393341
712,1,17,0.016181770712137222
713,2,1,0.40294885635375977
714,1,6,0.06611397117376328
715,1,5,0.018376074731349945
716,2,1,0.6875926852226257
717,1,31,0.09092529118061066
718,3,1,0.06335928291082382
719,1,1,0.02853389084339142
720,1,29,0.32461002469062805
721,1,25,0.12202120572328568
722,2,1,0.40524953603744507
723,2,1,0.002599102444946766
724,1,57,0.4876440763473511
725,2,1,0.07210296392440796
726,1,19,0.10319579392671585
727,3,1,0.17073950171470642
728,2,1,0.2068057358264923
729,2,1,0.02045847848057747
730,2,1,0.1503383368253708
731,1,1,0.5845698714256287
732,1,1,0.14219661056995392
733,1,46,0.13220714032649994
734,3,1,0.016904044896364212
735,2,1,0.3304460644721985
736,2,1,0.05185087025165558
737,1,20,0.06702519208192825
738,1,38,0.07248812913894653
739,1,1,0.2722310721874237
740,1,1,0.3537317216396332
741,1,19,0.1875595599412918
742,1,1,0.355730265378952
743,2,2,0.03181500360369682
744,2,1,0.06445758789777756
745,2,1,0.22162571549415588
746,2,1,0.14363452792167664
747,2,1,0.35274484753608704
748,1,1,0.25717291235923767
749,1,21,0.010529888793826103
750,1,39,0.008690203540027142
751,1,17,0.05725935474038124
752,2,1,0.1777123212814331
753,1,20,0.23269879817962646
754,3,1,0.14692747592926025
755,1,19,0.06629064679145813
756,1,1,0.21961428225040436
757,1,1,0.0385710783302784
758,2,1,0.557681143283844
759,1,39,0.004766453057527542
760,1,8,0.05136161297559738
761,1,8,0.04195009171962738
762,2,1,0.1682807058095932
763,1,6,0.02748691476881504
764,2,1,0.2556194067001343
765,2,1,0.07284542173147202
766,1,9,0.009689994156360626
767,1,1,0.3070308566093445
768,2,1,0.37331894040107727
769,2,1,0.24498815834522247
770,1,1,0.4527179002761841
771,1,3,0.11669494211673737
772,2,1,0.1602325141429901
773,1,31,0.05087774246931076
774,1,46,0.3697777986526489
775,1,45,0.039792727679014206
776,3,1,0.25288212299346924
777,1,7,0.07543172687292099
778,1,1,0.5273922085762024
779,1,12,0.18741539120674133
780,1,1,0.41983965039253235
781,1,18,0.03883857652544975
782,1,1,0.2898712158203125
783,1,4,0.005715771112591028
784,1,15,0.108254574239254
785,1,46,0.07221876829862595
786,1,2,0.3023160994052887
787,1,42,0.008626217022538185
788,1,18,0.1669817864894867
789,1,1,0.24095851182937622
790,2,1,0.3412572145462036
791,2,5,0.03594595193862915
792,1,46,0.09441355615854263
793,1,27,0.040293384343385696
794,2,1,0.0032852361910045147
795,1,12,0.06382600218057632
796,2,1,0.0231622327119112
797,2,1,0.26081377267837524
798,1,7,0.13586583733558655
799,2,2,0.19371406733989716
800,1,41,0.1355576068162918
801,2,1,0.17567352950572968
802,1,1,0.18043692409992218
803,1,1,0.26934587955474854
804,2,1,0.06624436378479004
805,2,1,0.13862727582454681
806,2,1,0.03356143459677696
807,1,52,0.9999982714653015
808,2,1,0.462706595659256
809,1,16,0.01979033090174198
810,2,1,0.40667232871055603
811,1,56,0.3218514621257782
812,1,41,0.04783179983496666
813,2,2,0.057457342743873596
814,1,14,0.03961232304573059
815,2,4,0.06501653045415878
816,1,33,0.2136116325855255
817,1,5,0.016724292188882828
818,1,45,0.3178596794605255
819,1,19,0.08120548725128174
820,1,1,0.004372547846287489
821,1,1,0.27309492230415344
822,2,1,0.33629563450813293
823,1,1,0.2657471299171448
824,1,1,0.5425565242767334
825,1,13,0.13894103467464447
826,1,7,0.018777938559651375
827,2,1,0.022560816258192062
828,2,1,0.05518391728401184
829,1,26,0.04401416331529617
830,2,1,0.04943976551294327
831,1,22,0.10095036774873734
832,2,1,0.06323684751987457
833,2,1,0.24484209716320038
834,1,1,0.39082810282707214
835,1,34,0.2849302887916565
836,1,2,0.15255188941955566
837,2,1,0.048908453434705734
838,1,18,0.02521926909685135
839,2,1,0.045327674597501755
840,1,15,0.042080044746398926
841,1,1,0.261099636554718
842,1,1,0.11005192250013351
843,1,1,0.23030848801136017
844,1,1,0.1982174962759018
845,1,8,0.3965039551258087
846,2,1,0.2139204442501068
847,2,3,0.4925970137119293
848,1,13,0.12331417948007584
849,2,1,0.06103592738509178
850,1,34,0.10527408123016357
851,2,7,0.022169405594468117
852,1,29,0.019107960164546967
853,1,20,0.051144421100616455
854,1,24,0.3716413378715515
855,1,2,0.08822167664766312
856,1,8,0.05611926317214966
857,2,1,0.05809098854660988
858,3,1,0.055527545511722565
859,3,1,0.008645841851830482
860,2,1,0.046696390956640244
861,1,4,0.1214207112789154
862,1,53,0.06925299763679504
863,1,16,0.1139243021607399
864,2,1,0.3463892638683319
865,1,1,0.10202328860759735
866,2,1,0.24653787910938263
867,1,2,0.08876839280128479
868,1,52,0.08699393272399902
869,1,2,0.33024489879608154
870,2,1,0.26179778575897217
871,1,36,0.03609895333647728
872,1,3,0.01663006842136383
873,1,43,0.07489898055791855
874,2,5,0.057098474353551865
875,1,36,0.016991861164569855
876,2,1,0.5201370120048523
877,1,4,0.33164292573928833
878,1,1,0.3173224925994873
879,1,1,0.06330469250679016
880,2,1,0.0933346077799797
881,1,45,0.237733855843544
882,1,1,0.0908222645521164
883,1,18,0.047957804054021835
884,1,1,0.03778381645679474
885,1,1,0.15841777622699738
886,2,1,0.24307022988796234
887,1,4,0.08344034850597382
888,1,1,0.11585597693920135
889,2,1,0.2567721903324127
890,1,4,0.280853807926178
891,1,1,0.3988247513771057
892,1,15,0.0658050924539566
893,1,1,0.19395039975643158
894,1,1,0.09503518790006638
895,2,1,0.30088767409324646
896,2,2,0.0065666683949530125
897,1,19,0.1024814173579216
898,1,1,0.580024003982544
899,1,1,0.10034053027629852
900,1,44,0.09017913043498993
901,2,1,0.24737754464149475
902,2,1,0.5311089754104614
903,1,1,0.5356278419494629
904,1,16,0.21691426634788513
905,1,27,0.1078987866640091
906,2,1,0.44807103276252747
907,1,1,0.025168955326080322
908,2,1,0.0382169634103775
909,1,23,0.003907211124897003
910,2,1,0.17364376783370972
911,1,15,0.007095878012478352
912,1,2,0.015443987213075161
913,1,1,0.6154797673225403
914,2,1,0.36341166496276855
915,1,28,0.1484648585319519
916,1,6,0.06816651672124863
917,1,11,0.039455346763134
918,2,1,0.2094832956790924
919,2,1,0.06076247990131378
920,1,1,0.32999029755592346
921,2,1,0.012418270111083984
922,1,1,0.11097569763660431
923,2,1,0.6059814691543579
924,1,1,0.19388273358345032
925,1,2,0.2737259566783905
926,2,1,0.4538865089416504
927,2,1,0.3339228332042694
928,2,1,0.1010417640209198
929,2,1,0.07240758091211319
